分数,人数,占比,一般违法次数,较重违法次数,严重违法次数,违法次数总计,平均扣分,扣分总计,平均罚款,罚款总计,平均滞纳金,滞纳金总计,平均超期天数,全部责任事故数,主要责任事故数,同等责任,次要责任,没有责任,无法认定,重伤人数,轻伤人数,财产损失
"[550,*)",1370058,0.61,0,0,0,0,0,0,0,0,0,0,0,0.0005,0.0002,0.00023,0.00021,0.0007,0.00023,0.00002,0.00006,0.90281
"[500,550)",169225,0.07,0,0,0,0,0,0,0,0,0,0,0,0.00401,0.00144,0.00113,0.00104,0.001,0.00137,0.0007,0.00877,77.08318
"[450,500)",419857,0.19,2.38041,0,0,2.38041,0.73607,1.57856,91.88831,225.44956,5.86618,13.27799,3.18447,0.00108,0.00053,0.00054,0.0006,0.00135,0.00044,0.00007,0.00115,14.51994
"[400,450)",230553,0.1,3.17184,0.97168,0,4.14352,0.77457,2.28105,103.44819,426.14679,6.35876,25.72677,2.51996,0.00224,0.0009,0.00095,0.00084,0.00193,0.00066,0.00028,0.00328,29.75953
"[350,400)",56446,0.02,6.097,1.56473,0.05891,7.72064,0.84247,4.02714,110.69827,807.95978,12.37884,78.43801,4.19,0.00469,0.00175,0.00209,0.00168,0.00239,0.00117,0.00062,0.00994,81.20163
"[300,350)",12272,0.01,6.63266,0.96358,0.79653,8.39276,3.35493,8.86025,265.56192,1068.48215,26.15656,128.29091,5.04025,0.01426,0.00375,0.00326,0.00147,0.00261,0.0013,0.00244,0.01597,309.83581
"(*,300]",1190,0,8.24202,0.6958,1.21849,10.1563,2.82746,10.54034,204.26371,1173.60504,31.81092,173.75567,6.93613,0.05294,0.00588,0.00672,0.00756,0.00168,0.00252,0.01092,0.08487,1817.6479
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,逻辑回归权重,特征,分段,,woe值,,两权重之积,,,,,,,,,,,,,
,,jl,0.14834,驾龄,小于一年,jl_1,0.10143, ,正,,,,,,,,,,,,,
,,,,,1-3年,jl_2,0.3498,,正,,,,,,,,,,,,,
,,,,,3-5年,jl_3,0.29751,,正,,,,,,,,,,,,,
,,,,,5-10年,jl_4,-0.04308,,负,,,,,,,,,,,,,
,,,,,10年以上,jl_5,-1.15075,,负,,,,,,,,,,,,,
,,zt,-5.97039,驾照状态,正常,zt_1,-0.30859,,正,,,,,,,,,,,,,
,,,,,轻微异常,zt_2,1.74059,,负,,,,,,,,,,,,,
,,,,,严重异常,zt_3,0.72377,,负,,,,,,,,,,,,,
,,,,,不能使用,zt_4,0.73292,,负,,,,,,,,,,,,,
,,ryzt,-11.8326,,没有吸毒记录,ryzt_1,-0.01652,,正,,,,,,,,,,,,,
,,,,,有吸毒记录,ryzt_2,2.15939,,负,,,,,,,,,,,,,
,,max_wfxw,-3.37554,,最大违法行为（没有）,wfxw_1,-2.3206,,正,,,,,,,,,,,,,
,,,,,最大违法行为：一般违法,wfxw_2,0.42595,,负,,,,,,,,,,,,,
,,,,,最大违法行为：较重违法,wfxw_3,2.52433,,负,,,,,,,,,,,,,
,,,,,最大违法行为：严重违法,wfxw_4,4.68882,,负,,,,,,,,,,,,,
